"step_number","time_in_days","soil_temperature_in_Celsius","sucrose_input_rate"
254,10.5833333333333,10,9.43e-11
255,10.625,10,5.45e-11
256,10.6666666666667,10,3.53e-11
257,10.7083333333333,10,2.52e-11
258,10.75,10,1.97e-11
259,10.7916666666667,10,1.66e-11
260,10.8333333333333,10,1.48e-11
261,10.875,10,1.37e-11
262,10.9166666666667,10,1.3e-11
263,10.9583333333333,10,1.26e-11
264,11,10,1.42e-11
265,11.0416666666667,10,2.17e-10
266,11.0833333333333,10,3.29e-10
267,11.125,10,3.77e-10
268,11.1666666666667,10,3.99e-10
269,11.2083333333333,10,4.09e-10
270,11.25,10,4.14e-10
271,11.2916666666667,10,4.16e-10
272,11.3333333333333,10,4.17e-10
273,11.375,10,4.17e-10
274,11.4166666666667,10,4.16e-10
275,11.4583333333333,10,4.15e-10
276,11.5,10,4.14e-10
277,11.5416666666667,10,1.86e-10
278,11.5833333333333,10,9.43e-11
279,11.625,10,5.45e-11
280,11.6666666666667,10,3.53e-11
281,11.7083333333333,10,2.52e-11
282,11.75,10,1.97e-11
283,11.7916666666667,10,1.66e-11
284,11.8333333333333,10,1.48e-11
285,11.875,10,1.37e-11
286,11.9166666666667,10,1.3e-11
287,11.9583333333333,10,1.26e-11
288,12,10,1.42e-11
289,12.0416666666667,10,2.17e-10
290,12.0833333333333,10,3.29e-10
291,12.125,10,3.77e-10
292,12.1666666666667,10,3.99e-10
293,12.2083333333333,10,4.09e-10
294,12.25,10,4.14e-10
295,12.2916666666667,10,4.16e-10
296,12.3333333333333,10,4.17e-10
297,12.375,10,4.17e-10
298,12.4166666666667,10,4.16e-10
299,12.4583333333333,10,4.15e-10
300,12.5,10,4.14e-10
301,12.5416666666667,10,1.86e-10
302,12.5833333333333,10,9.43e-11
303,12.625,10,5.45e-11
304,12.6666666666667,10,3.53e-11
305,12.7083333333333,10,2.52e-11
306,12.75,10,1.97e-11
307,12.7916666666667,10,1.66e-11
308,12.8333333333333,10,1.48e-11
309,12.875,10,1.37e-11
310,12.9166666666667,10,1.3e-11
311,12.9583333333333,10,1.26e-11
312,13,10,1.42e-11
313,13.0416666666667,10,2.17e-10
314,13.0833333333333,10,3.29e-10
315,13.125,10,3.77e-10
316,13.1666666666667,10,3.99e-10
317,13.2083333333333,10,4.09e-10
318,13.25,10,4.14e-10
319,13.2916666666667,10,4.16e-10
320,13.3333333333333,10,4.17e-10
321,13.375,10,4.17e-10
322,13.4166666666667,10,4.16e-10
323,13.4583333333333,10,4.15e-10
324,13.5,10,4.14e-10
325,13.5416666666667,10,1.86e-10
326,13.5833333333333,10,9.43e-11
327,13.625,10,5.45e-11
328,13.6666666666667,10,3.53e-11
329,13.7083333333333,10,2.52e-11
330,13.75,10,1.97e-11
331,13.7916666666667,10,1.66e-11
332,13.8333333333333,10,1.48e-11
333,13.875,10,1.37e-11
334,13.9166666666667,10,1.3e-11
335,13.9583333333333,10,1.26e-11
336,14,10,1.42e-11
337,14.0416666666667,10,2.17e-10
338,14.0833333333333,10,3.29e-10
339,14.125,10,3.77e-10
340,14.1666666666667,10,3.99e-10
341,14.2083333333333,10,4.09e-10
342,14.25,10,4.14e-10
343,14.2916666666667,10,4.16e-10
344,14.3333333333333,10,4.17e-10
345,14.375,10,4.17e-10
346,14.4166666666667,10,4.16e-10
347,14.4583333333333,10,4.15e-10
348,14.5,10,4.14e-10
349,14.5416666666667,10,1.86e-10
350,14.5833333333333,10,9.43e-11
351,14.625,10,5.45e-11
352,14.6666666666667,10,3.53e-11
353,14.7083333333333,10,2.52e-11
354,14.75,10,1.97e-11
355,14.7916666666667,10,1.66e-11
356,14.8333333333333,10,1.48e-11
357,14.875,10,1.37e-11
358,14.9166666666667,10,1.3e-11
359,14.9583333333333,10,1.26e-11
360,15,10,1.42e-11
361,15.0416666666667,10,2.17e-10
362,15.0833333333333,10,3.29e-10
363,15.125,10,3.77e-10
364,15.1666666666667,10,3.99e-10
365,15.2083333333333,10,4.09e-10
366,15.25,10,4.14e-10
367,15.2916666666667,10,4.16e-10
368,15.3333333333333,10,4.17e-10
369,15.375,10,4.17e-10
370,15.4166666666667,10,4.16e-10
371,15.4583333333333,10,4.15e-10
372,15.5,10,4.14e-10
373,15.5416666666667,10,1.86e-10
374,15.5833333333333,10,9.43e-11
375,15.625,10,5.45e-11
376,15.6666666666667,10,3.53e-11
377,15.7083333333333,10,2.52e-11
378,15.75,10,1.97e-11
379,15.7916666666667,10,1.66e-11
380,15.8333333333333,10,1.48e-11
381,15.875,10,1.37e-11
382,15.9166666666667,10,1.3e-11
383,15.9583333333333,10,1.26e-11
384,16,10,1.42e-11
385,16.0416666666667,10,2.17e-10
386,16.0833333333333,10,3.29e-10
387,16.125,10,3.77e-10
388,16.1666666666667,10,3.99e-10
389,16.2083333333333,10,4.09e-10
390,16.25,10,4.14e-10
391,16.2916666666667,10,4.16e-10
392,16.3333333333333,10,4.17e-10
393,16.375,10,4.17e-10
394,16.4166666666667,10,4.16e-10
395,16.4583333333333,10,4.15e-10
396,16.5,10,4.14e-10
397,16.5416666666667,10,1.86e-10
398,16.5833333333333,10,9.43e-11
399,16.625,10,5.45e-11
400,16.6666666666667,10,3.53e-11
401,16.7083333333333,10,2.52e-11
402,16.75,10,1.97e-11
403,16.7916666666667,10,1.66e-11
404,16.8333333333333,10,1.48e-11
405,16.875,10,1.37e-11
406,16.9166666666667,10,1.3e-11
407,16.9583333333333,10,1.26e-11
408,17,10,1.42e-11
409,17.0416666666667,10,2.17e-10
410,17.0833333333333,10,3.29e-10
411,17.125,10,3.77e-10
412,17.1666666666667,10,3.99e-10
413,17.2083333333333,10,4.09e-10
414,17.25,10,4.14e-10
415,17.2916666666667,10,4.16e-10
416,17.3333333333333,10,4.17e-10
417,17.375,10,4.17e-10
418,17.4166666666667,10,4.16e-10
419,17.4583333333333,10,4.15e-10
420,17.5,10,4.14e-10
421,17.5416666666667,10,1.86e-10
422,17.5833333333333,10,9.43e-11
423,17.625,10,5.45e-11
424,17.6666666666667,10,3.53e-11
425,17.7083333333333,10,2.52e-11
426,17.75,10,1.97e-11
427,17.7916666666667,10,1.66e-11
428,17.8333333333333,10,1.48e-11
429,17.875,10,1.37e-11
430,17.9166666666667,10,1.3e-11
431,17.9583333333333,10,1.26e-11
432,18,10,1.42e-11
433,18.0416666666667,10,2.17e-10
434,18.0833333333333,10,3.29e-10
435,18.125,10,3.77e-10
436,18.1666666666667,10,3.99e-10
437,18.2083333333333,10,4.09e-10
438,18.25,10,4.14e-10
439,18.2916666666667,10,4.16e-10
440,18.3333333333333,10,4.17e-10
441,18.375,10,4.17e-10
442,18.4166666666667,10,4.16e-10
443,18.4583333333333,10,4.15e-10
444,18.5,10,4.14e-10
445,18.5416666666667,10,1.86e-10
446,18.5833333333333,10,9.43e-11
447,18.625,10,5.45e-11
448,18.6666666666667,10,3.53e-11
449,18.7083333333333,10,2.52e-11
450,18.75,10,1.97e-11
451,18.7916666666667,10,1.66e-11
452,18.8333333333333,10,1.48e-11
453,18.875,10,1.37e-11
454,18.9166666666667,10,1.3e-11
455,18.9583333333333,10,1.26e-11
456,19,10,1.42e-11
457,19.0416666666667,10,2.17e-10
458,19.0833333333333,10,3.29e-10
459,19.125,10,3.77e-10
460,19.1666666666667,10,3.99e-10
461,19.2083333333333,10,4.09e-10
462,19.25,10,4.14e-10
463,19.2916666666667,10,4.16e-10
464,19.3333333333333,10,4.17e-10
465,19.375,10,4.17e-10
466,19.4166666666667,10,4.16e-10
467,19.4583333333333,10,4.15e-10
468,19.5,10,4.14e-10
469,19.5416666666667,10,1.86e-10
470,19.5833333333333,10,9.43e-11
471,19.625,10,5.45e-11
472,19.6666666666667,10,3.53e-11
473,19.7083333333333,10,2.52e-11
474,19.75,10,1.97e-11
475,19.7916666666667,10,1.66e-11
476,19.8333333333333,10,1.48e-11
477,19.875,10,1.37e-11
478,19.9166666666667,10,1.3e-11
479,19.9583333333333,10,1.26e-11
480,20,10,1.42e-11
481,20.0416666666667,10,2.17e-10
482,20.0833333333333,10,3.29e-10
483,20.125,10,3.77e-10
484,20.1666666666667,10,3.99e-10
485,20.2083333333333,10,4.09e-10
486,20.25,10,4.14e-10
487,20.2916666666667,10,4.16e-10
488,20.3333333333333,10,4.17e-10
489,20.375,10,4.17e-10
490,20.4166666666667,10,4.16e-10
491,20.4583333333333,10,4.15e-10
492,20.5,10,4.14e-10
493,20.5416666666667,10,1.86e-10
494,20.5833333333333,10,9.43e-11
495,20.625,10,5.45e-11
496,20.6666666666667,10,3.53e-11
497,20.7083333333333,10,2.52e-11
498,20.75,10,1.97e-11
499,20.7916666666667,10,1.66e-11
500,20.8333333333333,10,1.48e-11
501,20.875,10,1.37e-11
502,20.9166666666667,10,1.3e-11
503,20.9583333333333,10,1.26e-11
504,21,10,1.42e-11
505,21.0416666666667,10,2.17e-10
506,21.0833333333333,10,3.29e-10
