Time_step,volume,bulk_density,POC,MAOC,DOC,PON,MAON,DON,microbial_C,microbial_N,dissolved_mineral_N,CO2
145,1.0,1.3,1.5242496405985553,7.683519747771933,0.05475,1.5262124820299279,0.7683519747771932,0.005475000000000001,0.08881389138500716,9.835983408464031,0.0036259842585657856,8.598666720244509
146,1.0,1.3,1.5233695085355614,7.681414673868433,0.05475,1.5361684754267781,0.7681414673868433,0.005475000000000001,0.08879914627146998,9.894875001865602,0.003625570291029709,8.65166667132454
147,1.0,1.3,1.5225014330761701,7.67931017669751,0.05475,1.5461250716538086,0.767931017669751,0.005475000000000001,0.08878458697417518,9.953756751101587,0.0036251614366200596,8.704653803252148
148,1.0,1.3,1.521645249061428,7.6772062561011545,0.05475,1.5560822624530715,0.7677206256101154,0.005475000000000001,0.08877021095212534,10.012628780077591,0.0036247576281843615,8.757628283885296
149,1.0,1.3,1.5208007935948331,7.6751029119214005,0.05475,1.5660400396797418,0.7675102911921401,0.005475000000000001,0.08875601569913,10.071491211004954,0.003624358799417736,8.81059027878464
150,1.0,1.3,1.5199679060113422,7.673000144000326,0.05475,1.5759983953005672,0.7673000144000327,0.005475000000000001,0.08874199874332887,10.130344164423953,0.00362396488485317,8.863539951245006
151,1.0,1.3,1.5191464278468032,7.670897952180052,0.05475,1.5859573213923401,0.7670897952180052,0.005475000000000001,0.08872815764672157,10.189187759226694,0.003623575819851868,8.916477462326426
152,1.0,1.3,1.5183362028078058,7.6687963363027425,0.05475,1.5959168101403902,0.7668796336302743,0.005475000000000001,0.08871449000470374,10.24802211267969,0.0036231915405936918,8.969402970884751
153,1.0,1.3,1.5175370767419454,7.666695296210605,0.05475,1.605876853837097,0.7666695296210606,0.005475000000000001,0.08870099344560964,10.306847340446119,0.0036228119840676872,9.022316633601843
154,1.0,1.3,1.516748897608494,7.66459483174589,0.05475,1.6158374448804245,0.7664594831745891,0.005475000000000001,0.08868766563026086,10.36566355660779,0.003622437088062687,9.075218605015358
155,1.0,1.3,1.5159715154494735,7.662494942750891,0.05475,1.6257985757724736,0.7662494942750893,0.005475000000000001,0.08867450425152132,10.424470873686804,0.0036220667911580078,9.128109037548118
156,1.0,1.3,1.5152047823611245,7.660395629067946,0.05475,1.6357602391180561,0.7660395629067948,0.005475000000000001,0.08866150703385836,10.483269402666915,0.0036217010327142304,9.180988081537075
157,1.0,1.3,1.5144485524657667,7.658296890539434,0.05475,1.6457224276232882,0.7658296890539436,0.005475000000000001,0.08864867173290975,10.542059253014601,0.003621339752864059,9.233855885261892
158,1.0,1.3,1.5137026818840438,7.656198727007779,0.05475,1.655685134094202,0.7656198727007781,0.005475000000000001,0.08863599613505677,10.600840532699848,0.0036209828925032727,9.286712594973123
159,1.0,1.3,1.51296702870755,7.654101138315449,0.05475,1.6656483514353773,0.765410113831545,0.005475000000000001,0.08862347805700302,10.659613348216647,0.003620630393281757,9.339558354920001
160,1.0,1.3,1.5122414529718302,7.652004124304951,0.05475,1.6756120726485912,0.7652004124304953,0.005475000000000001,0.08861111534535906,10.71837780460321,0.0036202821975946215,9.392393307377862
161,1.0,1.3,1.5115258166297503,7.64990768481884,0.05475,1.6855762908314873,0.7649907684818842,0.005475000000000001,0.08859890587623274,10.777134005461907,0.003619938248573403,9.44521759267518
162,1.0,1.3,1.5108199835252332,7.647811819699712,0.05475,1.6955409991762616,0.7647811819699714,0.005475000000000001,0.0885868475548251,10.835882052978942,0.0036195984900773462,9.498031349220232
163,1.0,1.3,1.5101238193673532,7.645716528790205,0.05475,1.7055061909683675,0.7645716528790207,0.005475000000000001,0.08857493831503185,10.89462204794374,0.0036192628666847793,9.550834713527413
164,1.0,1.3,1.5094371917047866,7.643621811933002,0.05475,1.7154718595852392,0.7643621811933005,0.005475000000000001,0.08856317611905029,10.953354089768085,0.0036189313236845632,9.603627820243164
165,1.0,1.3,1.5087599699006116,7.641527668970829,0.05475,1.7254379984950303,0.7641527668970831,0.005475000000000001,0.08855155895699163,11.01207827650499,0.003618603807067628,9.656410802171571
166,1.0,1.3,1.5080920251074525,7.639434099746453,0.05475,1.7354046012553723,0.7639434099746456,0.005475000000000001,0.08854008484649856,11.070794704867303,0.003618280263518595,9.7091837902996
167,1.0,1.3,1.507433230242967,7.6373411041026875,0.05475,1.745371661512148,0.763734110410269,0.005475000000000001,0.08852875183236818,11.12950347024607,0.003617960640407475,9.761946913821982
168,1.0,1.3,1.506783459965666,7.635248681882385,0.05475,1.755339172998283,0.7635248681882387,0.005475000000000001,0.08851755798617997,11.188204666728632,0.0036176448857814557,9.814700300165773
169,1.0,1.3,1.506142590651068,7.633156832928445,0.05475,1.765307129532553,0.7633156832928447,0.005475000000000001,0.08850650140592892,11.246898387116492,0.0036173329483567673,9.867444075014562
170,1.0,1.3,1.5055105003681766,7.631065557083807,0.05475,1.7752755250184085,0.7631065557083809,0.005475000000000001,0.08849558021566366,11.30558472294292,0.003617024777510631,9.920178362332358
171,1.0,1.3,1.5048870688562836,7.628974854191456,0.05475,1.7852443534428137,0.7628974854191457,0.005475000000000001,0.08848479256512962,11.364263764490325,0.003616720323273287,9.972903284387137
172,1.0,1.3,1.504272177502088,7.626884724094417,0.05475,1.795213608875104,0.7626884724094418,0.005475000000000001,0.08847413662941693,11.422935600807389,0.0036164195363201095,10.025618961774084
173,1.0,1.3,1.503665709317128,7.624795166635761,0.05475,1.805183285465856,0.7624795166635763,0.005475000000000001,0.08846361060861331,11.481600319725969,0.003616122367963793,10.078325513438504
174,1.0,1.3,1.5030675489155234,7.6227061816586,0.05475,1.8151533774457758,0.7622706181658602,0.005475000000000001,0.0884532127274616,11.540258007877757,0.0036158287701466276,10.131023056698421
175,1.0,1.3,1.5024775824920231,7.620617769006091,0.05475,1.8251238791246007,0.7620617769006093,0.005475000000000001,0.08844294123502203,11.598908750710725,0.003615538695432848,10.18371170726687
176,1.0,1.3,1.5018956978003515,7.618529928521432,0.05475,1.8350947848900172,0.7618529928521434,0.005475000000000001,0.08843279440433909,11.657552632505338,0.0036152520970010654,10.236391579273883
177,1.0,1.3,1.5013217841318536,7.6164426600478645,0.05475,1.8450660892065922,0.7616442660047866,0.005475000000000001,0.08842277053211298,11.71618973639054,0.003614968928636777,10.289062785288175
178,1.0,1.3,1.500755732294431,7.6143559634286735,0.05475,1.8550377866147212,0.7614355963428675,0.005475000000000001,0.0884128679383756,11.77482014435953,0.0036146891447249533,10.341725436338526
179,1.0,1.3,1.5001974345917675,7.612269838507186,0.05475,1.865009871729588,0.7612269838507187,0.005475000000000001,0.08840308496617091,11.833443937285324,0.003614412700242706,10.394379641934881
180,1.0,1.3,1.4996467848028392,7.610184285126773,0.05475,1.8749823392401415,0.7610184285126774,0.005475000000000001,0.08839341998123966,11.892061194936087,0.00361413955075203,10.447025510089153
181,1.0,1.3,1.4991036781617044,7.608099303130848,0.05475,1.8849551839080847,0.7608099303130849,0.005475000000000001,0.08838387137170851,11.950671995990277,0.0036138696523926243,10.499663147335744
182,1.0,1.3,1.4985680113375714,7.606014892362866,0.05475,1.894928400566878,0.7606014892362868,0.005475000000000001,0.08837443754778343,12.009276418051563,0.0036136029618747912,10.552292658751783
183,1.0,1.3,1.498039682415139,7.603931052666328,0.05475,1.9049019841207564,0.7603931052666331,0.005475000000000001,0.08836511694144712,12.067874537663553,0.003613339436472407,10.60491414797709
184,1.0,1.3,1.4975185908752056,7.601847783884776,0.05475,1.9148759295437596,0.7601847783884779,0.005475000000000001,0.0883559080061608,12.126466430324307,0.003613079034015976,10.657527717233862
185,1.0,1.3,1.4970046375755452,7.599765085861794,0.05475,1.9248502318787766,0.7599765085861796,0.005475000000000001,0.08834680921656995,12.185052170500663,0.003612821712885751,10.710133467346095
186,1.0,1.3,1.4964977247320446,7.59768295844101,0.05475,1.9348248862366015,0.7597682958441012,0.005475000000000001,0.08833781906821411,12.243631831642363,0.00361256743200493,10.762731497758736
187,1.0,1.3,1.4959977559000988,7.595601401466094,0.05475,1.9447998877950043,0.7595601401466097,0.005475000000000001,0.08832893607724068,12.302205486195978,0.003612316150832935,10.815321906556571
188,1.0,1.3,1.4955046359562618,7.593520414780762,0.05475,1.9547752317978124,0.7593520414780763,0.005475000000000001,0.08832015878012259,12.360773205618655,0.0036120678293587553,10.867904790482859
189,1.0,1.3,1.4950182710801487,7.591439998228767,0.05475,1.9647509135540067,0.7591439998228768,0.005475000000000001,0.08831148573337988,12.419335060391662,0.003611822428094368,10.920480244957709
190,1.0,1.3,1.494538568736585,7.589360151653909,0.05475,1.9747269284368285,0.7589360151653911,0.005475000000000001,0.0883029155133051,12.477891120033766,0.0036115799080682297,10.973048364096204
191,1.0,1.3,1.4940654376580018,7.587280874900031,0.05475,1.9847032718828994,0.7587280874900033,0.005475000000000001,0.08829444671569246,12.536441453114403,0.0036113402308188417,11.025609240726277
192,1.0,1.3,1.4935987878270702,7.585202167811017,0.05475,1.9946799393913528,0.7585202167811019,0.005475000000000001,0.08828607795557063,12.594986127266692,0.0036111033583883846,11.078162966406344
193,1.0,1.3,1.4931385304595761,7.583124030230795,0.05475,2.004656926522978,0.7583124030230797,0.005475000000000001,0.08827780786693931,12.653525209200255,0.003610869253316423,11.130709631442691
194,1.0,1.3,1.492684577987527,7.581046462003335,0.05475,2.0146342288993755,0.7581046462003336,0.005475000000000001,0.08826963510250933,12.712058764713868,0.003610637878633688,11.183249324906631
195,1.0,1.3,1.4922368440424925,7.578969462972649,0.05475,2.0246118422021238,0.757896946297265,0.005475000000000001,0.08826155833344634,12.770586858707933,0.0036104091978559185,11.235782134651414
196,1.0,1.3,1.4917952434391706,7.5768930329827935,0.05475,2.0345897621719575,0.7576893032982794,0.005475000000000001,0.088253576249118,12.829109555196787,0.0036101831749777782,11.28830814732892
197,1.0,1.3,1.4913596921591818,7.574817171877867,0.05475,2.044567984607958,0.7574817171877868,0.005475000000000001,0.08824568755684464,12.887626917320839,0.0036099597744668407,11.340827448406108
198,1.0,1.3,1.4909301073350836,7.57274187950201,0.05475,2.054546505366753,0.7572741879502011,0.005475000000000001,0.08823789098165333,12.946139007358536,0.003609738961257644,11.393340122181254
199,1.0,1.3,1.490506407234603,7.5706671556994065,0.05475,2.064525320361729,0.7570667155699408,0.005475000000000001,0.08823018526603532,13.004645886738174,0.003609520700745808,11.445846251799956
200,1.0,1.3,1.490088511245088,7.568593000314284,0.05475,2.074504425562253,0.7568593000314284,0.005475000000000001,0.08822256916970685,13.063147616049543,0.003609304958782221,11.498345919270923
201,1.0,1.3,1.489676339858169,7.5665194131909095,0.05475,2.084483816992907,0.7566519413190911,0.005475000000000001,0.08821504146937309,13.121644255055406,0.003609091701667298,11.55083920548155
202,1.0,1.3,1.4892698146546324,7.564446394173597,0.05475,2.09446349073273,0.7564446394173598,0.005475000000000001,0.08820760095849553,13.180135862702834,0.0036088808961452956,11.603326190213277
203,1.0,1.3,1.4888688582895004,7.5623739431067,0.05475,2.1044434429144734,0.7562373943106702,0.005475000000000001,0.08820024644706234,13.23862249713437,0.003608672509398699,11.65580695215674
204,1.0,1.3,1.4884733944773154,7.5603020598346165,0.05475,2.1144236697238643,0.7560302059834617,0.005475000000000001,0.08819297676136208,13.29710421569906,0.0036084665090426703,11.708281568926708
205,1.0,1.3,1.488083347977626,7.558230744201785,0.05475,2.12440416739888,0.7558230744201786,0.005475000000000001,0.0881857907437603,13.355581074963311,0.003608262863119563,11.76075011707683
206,1.0,1.3,1.4876986445806724,7.556159996052688,0.05475,2.134384932229032,0.7556159996052689,0.005475000000000001,0.08817868725247942,13.41405313072162,0.0036080615400934995,11.813212672114162
207,1.0,1.3,1.4873192110932658,7.554089815231852,0.05475,2.1443659605546617,0.7554089815231853,0.005475000000000001,0.08817166516138139,13.472520438007137,0.0036078625088450103,11.865669308513503
208,1.0,1.3,1.486944975324865,7.552020201583844,0.05475,2.154347248766242,0.7552020201583843,0.005475000000000001,0.08816472335975356,13.530983051102103,0.0036076657386657383,11.91812009973154
209,1.0,1.3,1.4865758660738393,7.5499511549532725,0.05475,2.1643287933036905,0.7549951154953273,0.005475000000000001,0.0881578607520973,13.589441023548128,0.0036074711992532035,11.970565118220794
210,1.0,1.3,1.4862118131139237,7.547882675184792,0.05475,2.1743105906556948,0.7547882675184793,0.005475000000000001,0.08815107625791965,13.647894408156338,0.003607278860705626,12.023004435443367
211,1.0,1.3,1.4858527471808562,7.545814762123098,0.05475,2.1842926373590412,0.7545814762123099,0.005475000000000001,0.0881443688115277,13.706343257017382,0.0036070886935168156,12.07543812188452
212,1.0,1.3,1.4854985999592007,7.543747415612927,0.05475,2.1942749299979583,0.7543747415612928,0.005475000000000001,0.0881377373618259,13.764787621511298,0.0036069006685711187,12.127866247066049
213,1.0,1.3,1.4851493040693486,7.54168063549906,0.05475,2.2042574652034657,0.7541680635499062,0.005475000000000001,0.08813118087211605,13.823227552317247,0.0036067147571384223,12.180288879559477
214,1.0,1.3,1.4848047930547,7.539614421626321,0.05475,2.2142402396527334,0.7539614421626323,0.005475000000000001,0.08812469831990012,13.881663099423115,0.0036065309308692213,12.23270608699908
215,1.0,1.3,1.484465001369019,7.537548773839574,0.05475,2.2242232500684493,0.7537548773839576,0.005475000000000001,0.08811828869668573,13.940094312134976,0.0036063491617897435,12.285117936094723
216,1.0,1.3,1.484129864363964,7.535483691983727,0.05475,2.2342064932181964,0.753548369198373,0.005475000000000001,0.08811195100779423,13.998521239086436,0.0036061694222971293,12.337524492644516
217,1.0,1.3,1.4837993182767863,7.533419175903732,0.05475,2.2441899659138373,0.7533419175903734,0.005475000000000001,0.08810568427217154,14.056943928247843,0.0036059916851546732,12.389925821547312
218,1.0,1.3,1.4834733002182003,7.53135522544458,0.05475,2.254173665010908,0.7531355225444583,0.005475000000000001,0.08809948752220148,14.11536242693537,0.0036058159234871167,12.44232198681502
219,1.0,1.3,1.4831517481604168,7.529291840451307,0.05475,2.2641575874080186,0.752929184045131,0.005475000000000001,0.0880933598035217,14.173776781819974,0.0036056421107760034,12.494713051584757
220,1.0,1.3,1.4828346009253426,7.527229020768992,0.05475,2.274141730046265,0.7527229020768994,0.005475000000000001,0.08808730017484212,14.232187038936237,0.0036054702208550868,12.547099078130826
221,1.0,1.3,1.4825217981729406,7.525166766242754,0.05475,2.284126089908645,0.7525166766242756,0.005475000000000001,0.08808130770776583,14.290593243691081,0.003605300227905792,12.599480127876541
222,1.0,1.3,1.4822132803897496,7.523105076717756,0.05475,2.2941106640194855,0.7523105076717758,0.005475000000000001,0.08807538148661252,14.348995440872363,0.0036051321064527343,12.651856261405884
223,1.0,1.3,1.4819089888775614,7.521043952039203,0.05475,2.304095449443876,0.7521043952039205,0.005475000000000001,0.08806952060824426,14.407393674657357,0.0036049658313592916,12.704227538474994
224,1.0,1.3,1.4816088657422524,7.518983392052343,0.05475,2.3140804432871107,0.7518983392052345,0.005475000000000001,0.08806372418189366,14.465787988621113,0.0036048013778232275,12.756594018023513
225,1.0,1.3,1.4813128538827696,7.516923396602466,0.05475,2.3240656426941366,0.7516923396602467,0.005475000000000001,0.08805799132899446,14.524178425744713,0.0036046387213723714,12.808955758185773
226,1.0,1.3,1.4810208969802658,7.514863965534904,0.05475,2.3340510448490113,0.7514863965534905,0.005475000000000001,0.08805232118301434,14.582565028423401,0.0036044778378603493,12.861312816301819
227,1.0,1.3,1.4807329394873854,7.512805098695031,0.05475,2.3440366469743674,0.7512805098695032,0.005475000000000001,0.08804671288929011,14.640947838474606,0.0036043187034623648,12.913665248928297
228,1.0,1.3,1.4804489266176952,7.510746795928266,0.05475,2.354022446330883,0.7510746795928267,0.005475000000000001,0.08804116560486512,14.699326897145859,0.003604161294671032,12.966013111849177
229,1.0,1.3,1.480168804335261,7.508689057080066,0.05475,2.3640084402167614,0.7508689057080068,0.005475000000000001,0.08803567849832887,14.7577022451226,0.003604005588292265,13.018356460086347
230,1.0,1.3,1.479892519344367,7.506631881995935,0.05475,2.373994625967217,0.7506631881995937,0.005475000000000001,0.08803025074965884,14.816073922535873,0.003603851561441206,13.070695347910043
231,1.0,1.3,1.4796200190793758,7.504575270521415,0.05475,2.3839810009539675,0.7504575270521417,0.005475000000000001,0.08802488155006455,14.874441968969922,0.0036036991915382134,13.123029828849148
232,1.0,1.3,1.4793512516947267,7.5025192225020945,0.05475,2.393967562584735,0.7502519222502096,0.005475000000000001,0.08801957010183363,14.93280642346968,0.003603548456304897,13.17535995570135
233,1.0,1.3,1.479086166055073,7.5004637377836,0.05475,2.4039543083027524,0.7500463737783603,0.005475000000000001,0.08801431561818009,14.991167324548156,0.0036033993337601963,13.227685780543151
234,1.0,1.3,1.4788247117255513,7.4984088162116045,0.05475,2.413941235586276,0.7498408816211607,0.005475000000000001,0.08800911732309463,15.049524710193719,0.0036032518022165146,13.280007354739753
235,1.0,1.3,1.4785668389621875,7.496354457631821,0.05475,2.423928341948108,0.7496354457631823,0.005475000000000001,0.08800397445119706,15.107878617877287,0.0036031058402758963,13.332324728954799
236,1.0,1.3,1.4783124987024316,7.494300661890004,0.05475,2.4339156249351204,0.7494300661890007,0.005475000000000001,0.08799888624759067,15.16622908455941,0.0036029614268262514,13.384637953159977
237,1.0,1.3,1.478061642555823,7.492247428831952,0.05475,2.44390308212779,0.7492247428831954,0.005475000000000001,0.08799385196771857,15.224576146697265,0.0036028185410376277,13.43694707664451
238,1.0,1.3,1.4778142227947844,7.490194758303505,0.05475,2.453890711139738,0.7490194758303507,0.005475000000000001,0.08798887087722214,15.282919840251548,0.0036026771623585293,13.489252148024491
239,1.0,1.3,1.4775701923455407,7.488142650150545,0.05475,2.4638785096172757,0.7488142650150547,0.005475000000000001,0.08798394225180126,15.341260200693274,0.003602537270512281,13.541553215252115
240,1.0,1.3,1.4773295047791635,7.486091104218997,0.05475,2.4738664752389568,0.7486091104218998,0.005475000000000001,0.08797906537707653,15.399597263010484,0.0036023988454934367,13.593850325624766
241,1.0,1.3,1.4770921143027367,7.484040120354828,0.05475,2.4838546057151354,0.7484040120354829,0.005475000000000001,0.08797423954845343,15.457931061714863,0.0036022618675642317,13.646143525793986
242,1.0,1.3,1.4768579757506444,7.481989698404045,0.05475,2.493842898787531,0.7481989698404047,0.005475000000000001,0.0879694640709882,15.516261630848259,0.0036021263172510815,13.698432861774327
243,1.0,1.3,1.476627044575978,7.479939838212702,0.05475,2.5038313522287976,0.7479939838212704,0.005475000000000001,0.08796473825925569,15.574589003989123,0.003601992175341123,13.750718378952069
244,1.0,1.3,1.4763992768420604,7.47789053962689,0.05475,2.513819963842102,0.7477890539626892,0.005475000000000001,0.08796006143721895,15.632913214258854,0.0036018594228788003,13.803000122093835
245,1.0,1.3,1.476174629214087,7.475841802492746,0.05475,2.5238087314607034,0.7475841802492748,0.005475000000000001,0.08795543293810063,15.691234294328058,0.003601728041162489,13.855278135355071
246,1.0,1.3,1.4759530589508802,7.473793626656446,0.05475,2.533797652947543,0.7473793626656449,0.005475000000000001,0.08795085210425611,15.749552276422726,0.003601598011741167,13.907552462288422
247,1.0,1.3,1.4757345238967585,7.471746011964211,0.05475,2.543786726194837,0.7471746011964214,0.005475000000000001,0.08794631828704846,15.807867192330319,0.0036014693164111273,13.959823145851985
248,1.0,1.3,1.4755189824735153,7.4696989582623035,0.05475,2.5537759491236747,0.7469698958262306,0.005475000000000001,0.087941830846725,15.866179073405776,0.0036013419372127272,14.01209022841746
249,1.0,1.3,1.4753063936725082,7.467652465397026,0.05475,2.5637653196836245,0.7467652465397029,0.005475000000000001,0.08793738915229557,15.92448795057744,0.0036012158564271836,14.064353751778174
250,1.0,1.3,1.4750967170468574,7.465606533214725,0.05475,2.573754835852342,0.7465606533214728,0.005475000000000001,0.08793299258141256,15.9827938543529,0.003601091056573405,14.116613757157008
251,1.0,1.3,1.4748899127037498,7.463561161561789,0.05475,2.583744495635187,0.7463561161561793,0.005475000000000001,0.08792864052025247,16.04109681482475,0.0036009675204048673,14.168870285214211
252,1.0,1.3,1.4746859412968492,7.461516350284649,0.05475,2.593734297064842,0.7461516350284653,0.005475000000000001,0.08792433236339918,16.099396861676283,0.0036008452309065258,14.221123376055106
253,1.0,1.3,1.4744847640188101,7.459472099229776,0.05475,2.60372423820094,0.745947209922978,0.005475000000000001,0.08792006751372874,16.15769402418708,0.0036007241712917642,14.273373069237687
254,1.0,1.3,1.474286342593895,7.457428408243686,0.05475,2.6137143171296944,0.745742840824369,0.005475000000000001,0.08791584538229584,16.21598833123856,0.0036006043249993875,14.325619403780125
255,1.0,1.3,1.474090639270691,7.455385277172934,0.05475,2.623704531963534,0.7455385277172939,0.005475000000000001,0.08791166538822168,16.274279811319413,0.0036004856756906524,14.377862418168155
256,1.0,1.3,1.473897616814928,7.453342705864119,0.05475,2.633694880840746,0.7453342705864124,0.005475000000000001,0.08790752695858356,16.332568492530996,0.0036003682072463287,14.43010215036237
257,1.0,1.3,1.4737072385023948,7.451300694163883,0.05475,2.6436853619251193,0.7451300694163888,0.005475000000000001,0.08790342952830588,16.390854402592627,0.003600251903763806,14.482338637805418
258,1.0,1.3,1.473519468111951,7.449259241918906,0.05475,2.6536759734055972,0.7449259241918912,0.005475000000000001,0.08789937254005256,16.449137568846822,0.003600136749554233,14.53457191742909
259,1.0,1.3,1.4733342699186367,7.447218348975914,0.05475,2.6636667134959313,0.744721834897592,0.005475000000000001,0.08789535544412114,16.50741801826446,0.0036000227291396935,14.586802025661328
260,1.0,1.3,1.4731516086868746,7.445178015181674,0.05475,2.673657580434343,0.744517801518168,0.005475000000000001,0.0878913776983381,16.565695777449857,0.0035999098272504176,14.639028998433114
261,1.0,1.3,1.4729714496637667,7.443138240382994,0.05475,2.6836485724831878,0.7443138240383,0.005475000000000001,0.08788743876795584,16.62397087264581,0.0035997980288220337,14.691252871185284
262,1.0,1.3,1.4727937585724822,7.441099024426724,0.05475,2.6936396879286235,0.7441099024426732,0.005475000000000001,0.08788353812555084,16.682243329738526,0.0035996873189928463,14.743473678875244
263,1.0,1.3,1.4726185016057358,7.439060367159758,0.05475,2.703630925080286,0.7439060367159765,0.005475000000000001,0.08787967525092343,16.740513174262524,0.0035995776831011577,14.795691455983583
264,1.0,1.3,1.472445645419356,7.437022268429029,0.05475,2.713622282270967,0.7437022268429037,0.005475000000000001,0.08787584963099873,16.798780431405437,0.003599469106682618,14.847906236520616
265,1.0,1.3,1.47227515712594,7.434984728081514,0.05475,2.7236137578562962,0.7434984728081522,0.005475000000000001,0.08787206075972916,16.857045126012775,0.003599361575467611,14.900118054032816
266,1.0,1.3,1.4721070042885984,7.432947745964231,0.05475,2.7336053502144293,0.7432947745964239,0.005475000000000001,0.08786830813799809,16.9153072825926,0.003599255075378674,14.952326941609172
267,1.0,1.3,1.471941154914782,7.430911321924241,0.05475,2.7435970577457383,0.7430911321924248,0.005475000000000001,0.08786459127352494,16.973566925320156,0.003599149592527951,15.004532931887452
268,1.0,1.3,1.471777577450196,7.428875455808646,0.05475,2.753588878872509,0.7428875455808652,0.005475000000000001,0.08786090968077154,17.031824078042426,0.0035990451132146745,15.056736057060387
269,1.0,1.3,1.471616240772796,7.426840147464588,0.05475,2.763580812038639,0.7426840147464595,0.005475000000000001,0.08785726288084972,17.090078764282623,0.003598941623922687,15.108936348881766
270,1.0,1.3,1.4714571141868673,7.424805396739256,0.05475,2.7735728557093426,0.7424805396739262,0.005475000000000001,0.08785365040143026,17.148331007244632,0.003598839111317988,15.161133838672447
271,1.0,1.3,1.4713001674171842,7.422771203479875,0.05475,2.7835650083708585,0.7422771203479882,0.005475000000000001,0.08785007177665305,17.206580829817373,0.0035987375622463145,15.213328557326287
272,1.0,1.3,1.4711453706032502,7.420737567533716,0.05475,2.793557268530162,0.7420737567533723,0.005475000000000001,0.08784652654703844,17.264828254579125,0.0035986369637307546,15.265520535315995
273,1.0,1.3,1.4709926942936167,7.41870448874809,0.05475,2.80354963471468,0.7418704488748097,0.005475000000000001,0.08784301425939983,17.323073303801777,0.003598537302969388,15.317709802698893
274,1.0,1.3,1.4708421094402795,7.416671966970351,0.05475,2.8135421054720133,0.7416671966970357,0.005475000000000001,0.0878395344667575,17.38131599945502,0.003598438567332961,15.369896389122612
275,1.0,1.3,1.4706935873931524,7.414640002047893,0.05475,2.823534679369657,0.74146400020479,0.005475000000000001,0.08783608672825358,17.43955636321049,0.0035983407443625887,15.4220803238307
276,1.0,1.3,1.470547099894616,7.412608593828153,0.05475,2.83352735499473,0.741260859382816,0.005475000000000001,0.08783267060906814,17.49779441644585,0.0035982438217674884,15.474261635668162
277,1.0,1.3,1.4704026190741417,7.410577742158612,0.05475,2.8435201309537064,0.7410577742158618,0.005475000000000001,0.08782928568033656,17.556030180248815,0.0035981477874227406,15.52644035308691
278,1.0,1.3,1.470260117442989,7.408547446886788,0.05475,2.853513005872149,0.7408547446886794,0.005475000000000001,0.08782593151906787,17.614263675421125,0.003598052629367082,15.578616504151155
279,1.0,1.3,1.4701195678889754,7.406517707860243,0.05475,2.863505978394448,0.740651770786025,0.005475000000000001,0.08782260770806433,17.67249492248246,0.0035979583358007237,15.630790116542716
280,1.0,1.3,1.4699809436713183,7.404488524926583,0.05475,2.8734990471835653,0.7404488524926589,0.005475000000000001,0.08781931383584209,17.730723941674306,0.0035978648950831986,15.682961217566255
281,1.0,1.3,1.4698442184155467,7.402459897933452,0.05475,2.883492210920777,0.7402459897933459,0.005475000000000001,0.08781604949655288,17.788950752963753,0.00359777229573124,15.735129834154447
282,1.0,1.3,1.4697093661084843,7.400431826728539,0.05475,2.893485468305424,0.7400431826728545,0.005475000000000001,0.08781281428990681,17.847175376047275,0.0035976805264166817,15.78729599287307
283,1.0,1.3,1.4695763610932997,7.398404311159572,0.05475,2.9034788180546647,0.7398404311159579,0.005475000000000001,0.08780960782109626,17.905397830354413,0.003597589575964391,15.839459719926031
284,1.0,1.3,1.4694451780646243,7.396377351074323,0.05475,2.913472258903231,0.7396377351074329,0.005475000000000001,0.08780642970072076,17.963618135051444,0.0035974994333502247,15.891621041160331
285,1.0,1.3,1.469315792063739,7.394350946320603,0.05475,2.9234657896031866,0.739435094632061,0.005475000000000001,0.08780327954471294,18.021836309044986,0.003597410087699016,15.943779982070943
286,1.0,1.3,1.4691881784738248,7.392325096746269,0.05475,2.933459408923691,0.7392325096746276,0.005475000000000001,0.08780015697426542,18.080052370985552,0.003597321528282581,15.99593656780564
287,1.0,1.3,1.4690623130152791,7.390299802199215,0.05475,2.9434531156507635,0.7390299802199223,0.005475000000000001,0.08779706161575884,18.138266339271055,0.0035972337445177574,16.048090823169744
288,1.0,1.3,1.4689381717410972,7.38827506252738,0.05475,2.9534469085870545,0.7388275062527387,0.005475000000000001,0.0877939931006907,18.19647823205027,0.0035971467259644668,16.10024277263083
289,1.0,1.3,1.468815731032315,7.3862508775787425,0.05475,2.9634407865516152,0.7386250877578749,0.005475000000000001,0.08779095106560535,18.254688067226247,0.003597060462323802,16.152392440323332
290,1.0,1.3,1.4686949675935164,7.3842272472013235,0.05475,2.9734347483796753,0.738422724720133,0.005475000000000001,0.08778793515202477,18.312895862459676,0.0035969749434361367,16.20453985005313
291,1.0,1.3,1.4685758584483997,7.3822041712431865,0.05475,2.9834287929224192,0.7382204171243193,0.005475000000000001,0.08778494500638048,18.371101635172202,0.0035968901592792635,16.25668502530203
292,1.0,1.3,1.468458380935408,7.380181649552435,0.05475,2.9934229190467696,0.7380181649552442,0.005475000000000001,0.08778198027994621,18.429305402549705,0.003596806099966559,16.308827989232206
293,1.0,1.3,1.468342512703416,7.378159681977215,0.05475,3.00341712563517,0.7378159681977222,0.005475000000000001,0.08777904062877162,18.48750718154552,0.0035967227557451627,16.360968764690593
