step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3094,128.9166677,16.12936983,4.32E-10
3095,128.9583344,16.20407014,4.31E-10
3096,129.000001,16.27876987,4.30E-10
3097,129.0416677,16.32997266,4.29E-10
3098,129.0833344,16.38117545,4.28E-10
3099,129.125001,16.43237824,4.27E-10
3100,129.1666677,16.48358103,4.26E-10
3101,129.2083344,16.53478382,4.26E-10
3102,129.250001,16.58598662,4.25E-10
3103,129.2916677,16.63718941,4.24E-10
3104,129.3333344,16.6883922,4.23E-10
3105,129.375001,16.73959499,4.22E-10
3106,129.4166677,16.79079778,4.21E-10
3107,129.4583344,16.84200057,4.20E-10
3108,129.500001,16.89320336,4.19E-10
3109,129.5416677,16.94440615,4.19E-10
3110,129.5833344,16.99560895,4.18E-10
3111,129.625001,17.04681174,4.17E-10
3112,129.6666677,17.09801453,4.16E-10
3113,129.7083344,17.14921732,4.15E-10
3114,129.750001,17.20042011,4.14E-10
3115,129.7916677,17.2516229,4.13E-10
3116,129.8333344,17.30282569,4.12E-10
3117,129.875001,17.35402848,4.12E-10
3118,129.9166677,17.40523128,4.11E-10
3119,129.9583344,17.45643407,4.10E-10
3120,130.000001,17.50763658,4.09E-10
3121,130.0416677,17.54767493,4.08E-10
3122,130.0833344,17.58771327,4.07E-10
3123,130.125001,17.62775162,4.06E-10
3124,130.1666677,17.66778996,4.05E-10
3125,130.2083344,17.70782831,4.05E-10
3126,130.250001,17.74786665,4.04E-10
3127,130.2916677,17.787905,4.03E-10
3128,130.3333344,17.82794335,4.02E-10
3129,130.375001,17.86798169,4.01E-10
3130,130.4166677,17.90802004,4.00E-10
3131,130.4583344,17.94805838,3.99E-10
3132,130.500001,17.98809673,3.98E-10
3133,130.5416677,18.02813507,3.98E-10
3134,130.5833344,18.06817342,3.97E-10
3135,130.625001,18.10821177,3.96E-10
3136,130.6666677,18.14825011,3.95E-10
3137,130.7083344,18.18828846,3.94E-10
3138,130.750001,18.2283268,3.93E-10
3139,130.7916677,18.26836515,3.92E-10
3140,130.8333344,18.30840349,3.91E-10
3141,130.875001,18.34844184,3.91E-10
3142,130.9166677,18.38848019,3.90E-10
3143,130.9583344,18.42851853,3.89E-10
3144,131.000001,18.46855657,3.88E-10
3145,131.0416677,18.49621659,3.87E-10
3146,131.0833344,18.52387662,3.86E-10
3147,131.125001,18.55153665,3.85E-10
3148,131.1666677,18.57919667,3.85E-10
3149,131.2083344,18.6068567,3.84E-10
3150,131.250001,18.63451673,3.83E-10
3151,131.2916677,18.66217675,3.82E-10
3152,131.3333344,18.68983678,3.81E-10
3153,131.3750011,18.71749681,3.80E-10
3154,131.4166677,18.74515683,3.80E-10
3155,131.4583344,18.77281686,3.79E-10
3156,131.5000011,18.80047689,3.78E-10
3157,131.5416677,18.82813692,3.77E-10
3158,131.5833344,18.85579694,3.76E-10
3159,131.6250011,18.88345697,3.75E-10
3160,131.6666677,18.911117,3.75E-10
3161,131.7083344,18.93877702,3.74E-10
3162,131.7500011,18.96643705,3.73E-10
3163,131.7916677,18.99409708,3.72E-10
3164,131.8333344,19.0217571,3.71E-10
3165,131.8750011,19.04941713,3.70E-10
3166,131.9166677,19.07707716,3.70E-10
3167,131.9583344,19.10473718,3.69E-10
3168,132.0000011,19.13239582,3.68E-10
3169,132.0416677,19.10504824,3.67E-10
3170,132.0833344,19.07770067,3.66E-10
3171,132.1250011,19.05035309,3.66E-10
3172,132.1666677,19.02300552,3.65E-10
3173,132.2083344,18.99565795,3.64E-10
3174,132.2500011,18.96831037,3.63E-10
3175,132.2916677,18.9409628,3.62E-10
3176,132.3333344,18.91361523,3.62E-10
3177,132.3750011,18.88626765,3.61E-10
3178,132.4166677,18.85892008,3.60E-10
3179,132.4583344,18.8315725,3.59E-10
3180,132.5000011,18.80422493,3.58E-10
3181,132.5416677,18.77687736,3.58E-10
3182,132.5833344,18.74952978,3.57E-10
3183,132.6250011,18.72218221,3.56E-10
3184,132.6666677,18.69483463,3.55E-10
3185,132.7083344,18.66748706,3.55E-10
3186,132.7500011,18.64013949,3.54E-10
3187,132.7916677,18.61279191,3.53E-10
3188,132.8333344,18.58544434,3.52E-10
3189,132.8750011,18.55809676,3.51E-10
3190,132.9166677,18.53074919,3.51E-10
3191,132.9583344,18.50340162,3.50E-10
3192,133.0000011,18.47605524,3.49E-10
3193,133.0416677,18.49555216,3.48E-10
3194,133.0833344,18.51504909,3.47E-10
3195,133.1250011,18.53454601,3.47E-10
3196,133.1666677,18.55404294,3.46E-10
3197,133.2083344,18.57353986,3.45E-10
3198,133.2500011,18.59303678,3.44E-10
3199,133.2916677,18.61253371,3.44E-10
3200,133.3333344,18.63203063,3.43E-10
3201,133.3750011,18.65152756,3.42E-10
3202,133.4166677,18.67102448,3.41E-10
3203,133.4583344,18.69052141,3.41E-10
3204,133.5000011,18.71001833,3.40E-10
3205,133.5416677,18.72951525,3.39E-10
3206,133.5833344,18.74901218,3.38E-10
3207,133.6250011,18.7685091,3.38E-10
3208,133.6666677,18.78800603,3.37E-10
3209,133.7083344,18.80750295,3.36E-10
3210,133.7500011,18.82699988,3.35E-10
3211,133.7916677,18.8464968,3.35E-10
3212,133.8333344,18.86599372,3.34E-10
3213,133.8750011,18.88549065,3.33E-10
3214,133.9166677,18.90498757,3.32E-10
3215,133.9583344,18.9244845,3.32E-10
3216,134.0000011,18.94398242,3.31E-10
3217,134.0416677,19.00237743,3.30E-10
3218,134.0833344,19.06077243,3.29E-10
3219,134.1250011,19.11916744,3.29E-10
3220,134.1666677,19.17756244,3.28E-10
3221,134.2083344,19.23595744,3.27E-10
3222,134.2500011,19.29435245,3.26E-10
3223,134.2916677,19.35274745,3.26E-10
3224,134.3333344,19.41114246,3.25E-10
3225,134.3750011,19.46953746,3.24E-10
3226,134.4166677,19.52793246,3.23E-10
3227,134.4583344,19.58632747,3.23E-10
3228,134.5000011,19.64472247,3.22E-10
3229,134.5416677,19.70311748,3.21E-10
3230,134.5833344,19.76151248,3.20E-10
3231,134.6250011,19.81990749,3.20E-10
3232,134.6666677,19.87830249,3.19E-10
3233,134.7083344,19.93669749,3.18E-10
3234,134.7500011,19.9950925,3.17E-10
3235,134.7916677,20.0534875,3.17E-10
3236,134.8333344,20.11188251,3.16E-10
3237,134.8750011,20.17027751,3.15E-10
3238,134.9166677,20.22867252,3.14E-10
3239,134.9583344,20.28706752,3.14E-10
3240,135.0000011,20.34545964,3.13E-10
3241,135.0416677,20.29241471,3.12E-10
3242,135.0833344,20.23936979,3.12E-10
3243,135.1250011,20.18632487,3.11E-10
3244,135.1666677,20.13327995,3.10E-10
3245,135.2083344,20.08023502,3.10E-10
3246,135.2500011,20.0271901,3.09E-10
3247,135.2916677,19.97414518,3.08E-10
3248,135.3333344,19.92110026,3.08E-10
3249,135.3750011,19.86805533,3.07E-10
3250,135.4166678,19.81501041,3.06E-10
3251,135.4583344,19.76196549,3.06E-10
3252,135.5000011,19.70892056,3.05E-10
3253,135.5416678,19.65587564,3.04E-10
3254,135.5833344,19.60283072,3.04E-10
3255,135.6250011,19.5497858,3.03E-10
3256,135.6666678,19.49674087,3.02E-10
3257,135.7083344,19.44369595,3.02E-10
3258,135.7500011,19.39065103,3.01E-10
3259,135.7916678,19.33760611,3.00E-10
3260,135.8333344,19.28456118,3.00E-10
3261,135.8750011,19.23151626,2.99E-10
3262,135.9166678,19.17847134,2.98E-10
3263,135.9583344,19.12542642,2.98E-10
3264,136.0000011,19.07238205,2.97E-10
3265,136.0416678,19.04041029,2.96E-10
3266,136.0833344,19.00843853,2.96E-10
3267,136.1250011,18.97646677,2.95E-10
3268,136.1666678,18.94449501,2.94E-10
3269,136.2083344,18.91252325,2.94E-10
3270,136.2500011,18.88055149,2.93E-10
3271,136.2916678,18.84857974,2.92E-10
3272,136.3333344,18.81660798,2.92E-10
3273,136.3750011,18.78463622,2.91E-10
3274,136.4166678,18.75266446,2.90E-10
3275,136.4583344,18.7206927,2.90E-10
3276,136.5000011,18.68872094,2.89E-10
3277,136.5416678,18.65674918,2.88E-10
3278,136.5833344,18.62477742,2.88E-10
3279,136.6250011,18.59280567,2.87E-10
3280,136.6666678,18.56083391,2.86E-10
3281,136.7083344,18.52886215,2.86E-10
3282,136.7500011,18.49689039,2.85E-10
3283,136.7916678,18.46491863,2.84E-10
3284,136.8333344,18.43294687,2.84E-10
3285,136.8750011,18.40097511,2.83E-10
3286,136.9166678,18.36900336,2.82E-10
3287,136.9583344,18.3370316,2.82E-10
3288,137.0000011,18.30505961,2.81E-10
3289,137.0416678,18.26446782,2.80E-10
3290,137.0833344,18.22387602,2.80E-10
3291,137.1250011,18.18328422,2.79E-10
3292,137.1666678,18.14269243,2.78E-10
3293,137.2083344,18.10210063,2.78E-10
3294,137.2500011,18.06150883,2.77E-10
3295,137.2916678,18.02091704,2.77E-10
3296,137.3333344,17.98032524,2.76E-10
3297,137.3750011,17.93973344,2.75E-10
3298,137.4166678,17.89914165,2.75E-10
3299,137.4583344,17.85854985,2.74E-10
3300,137.5000011,17.81795805,2.73E-10
3301,137.5416678,17.77736626,2.73E-10
3302,137.5833344,17.73677446,2.72E-10
3303,137.6250011,17.69618266,2.72E-10
3304,137.6666678,17.65559087,2.71E-10
3305,137.7083344,17.61499907,2.70E-10
3306,137.7500011,17.57440727,2.70E-10
3307,137.7916678,17.53381548,2.69E-10
3308,137.8333344,17.49322368,2.68E-10
3309,137.8750011,17.45263188,2.68E-10
3310,137.9166678,17.41204009,2.67E-10
3311,137.9583344,17.37144829,2.67E-10
3312,138.0000011,17.33085874,2.66E-10
3313,138.0416678,17.37510433,2.65E-10
3314,138.0833344,17.41934992,2.65E-10
3315,138.1250011,17.4635955,2.64E-10
3316,138.1666678,17.50784109,2.63E-10
3317,138.2083344,17.55208668,2.63E-10
3318,138.2500011,17.59633226,2.62E-10
3319,138.2916678,17.64057785,2.62E-10
3320,138.3333344,17.68482344,2.61E-10
