step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
1478,61.58333333,10,-3.61E-11
1479,61.625,10,-6.15E-11
1480,61.66666667,10,-6.95E-11
1481,61.70833333,10,-7.23E-11
1482,61.75,10,-7.07E-11
1483,61.79166667,10,-7.14E-11
1484,61.83333333,10,-7.20E-11
1485,61.875,10,-7.27E-11
1486,61.91666667,10,-7.33E-11
1487,61.95833333,10,-7.40E-11
1488,62,10,-8.86E-11
1489,62.04166667,10,2.99E-10
1490,62.08333333,10,4.34E-10
1491,62.125,10,4.71E-10
1492,62.16666667,10,4.86E-10
1493,62.20833333,10,4.91E-10
1494,62.25,10,4.87E-10
1495,62.29166667,10,4.97E-10
1496,62.33333333,10,5.03E-10
1497,62.375,10,4.97E-10
1498,62.41666667,10,5.09E-10
1499,62.45833333,10,5.12E-10
1500,62.5,10,5.14E-10
1501,62.54166667,10,7.51E-11
1502,62.58333333,10,-3.75E-11
1503,62.625,10,-6.24E-11
1504,62.66666667,10,-6.94E-11
1505,62.70833333,10,-7.78E-11
1506,62.75,10,-7.93E-11
1507,62.79166667,10,-8.05E-11
1508,62.83333333,10,-7.80E-11
1509,62.875,10,-7.81E-11
1510,62.91666667,10,-7.82E-11
1511,62.95833333,10,-8.03E-11
1512,63,10,-6.59E-11
1513,63.04166667,10,3.21E-10
1514,63.08333333,10,4.65E-10
1515,63.125,10,5.06E-10
1516,63.16666667,10,5.19E-10
1517,63.20833333,10,5.26E-10
1518,63.25,10,5.33E-10
1519,63.29166667,10,5.36E-10
1520,63.33333333,10,5.37E-10
1521,63.375,10,5.39E-10
1522,63.41666667,10,5.41E-10
1523,63.45833333,10,5.43E-10
1524,63.5,10,5.43E-10
1525,63.54166667,10,9.87E-11
1526,63.58333333,10,-2.17E-11
1527,63.625,10,-5.00E-11
1528,63.66666667,10,-5.78E-11
1529,63.70833333,10,-6.09E-11
1530,63.75,10,-6.83E-11
1531,63.79166667,10,-6.46E-11
1532,63.83333333,10,-6.32E-11
1533,63.875,10,-6.58E-11
1534,63.91666667,10,-6.69E-11
1535,63.95833333,10,-6.75E-11
1536,64,10,-6.79E-11
1537,64.04166667,10,3.21E-10
1538,64.08333333,10,4.70E-10
1539,64.125,10,5.13E-10
1540,64.16666667,10,5.26E-10
1541,64.20833333,10,5.35E-10
1542,64.25,10,5.40E-10
1543,64.29166667,10,5.44E-10
1544,64.33333333,10,5.45E-10
1545,64.375,10,5.48E-10
1546,64.41666667,10,5.50E-10
1547,64.45833333,10,5.51E-10
1548,64.5,10,5.51E-10
1549,64.54166667,10,9.91E-11
1550,64.58333333,10,-2.39E-11
1551,64.625,10,-7.44E-11
1552,64.66666667,10,-8.41E-11
1553,64.70833333,10,-8.79E-11
1554,64.75,10,-9.30E-11
1555,64.79166667,10,-9.25E-11
1556,64.83333333,10,-9.29E-11
1557,64.875,10,-9.68E-11
1558,64.91666667,10,-9.61E-11
1559,64.95833333,10,-9.56E-11
1560,65,10,-9.69E-11
1561,65.04166667,10,2.86E-10
1562,65.08333333,10,4.36E-10
1563,65.125,10,4.80E-10
1564,65.16666667,10,4.94E-10
1565,65.20833333,10,5.02E-10
1566,65.25,10,5.05E-10
1567,65.29166667,10,5.10E-10
1568,65.33333333,10,5.10E-10
1569,65.375,10,5.02E-10
1570,65.41666667,10,5.12E-10
1571,65.45833333,10,5.15E-10
1572,65.5,10,5.14E-10
1573,65.54166667,10,7.09E-11
1574,65.58333333,10,-5.22E-11
1575,65.625,10,-8.43E-11
1576,65.66666667,10,-9.41E-11
1577,65.70833333,10,-1.01E-10
1578,65.75,10,-1.01E-10
1579,65.79166667,10,-1.02E-10
1580,65.83333333,10,-1.08E-10
1581,65.875,10,-1.05E-10
1582,65.91666667,10,-1.05E-10
1583,65.95833333,10,-1.05E-10
1584,66,10,-1.02E-10
1585,66.04166667,10,2.65E-10
1586,66.08333333,10,4.22E-10
1587,66.125,10,4.77E-10
1588,66.16666667,10,4.87E-10
1589,66.20833333,10,4.95E-10
1590,66.25,10,4.99E-10
1591,66.29166667,10,5.04E-10
1592,66.33333333,10,5.05E-10
1593,66.375,10,5.06E-10
1594,66.41666667,10,5.07E-10
1595,66.45833333,10,5.08E-10
1596,66.5,10,5.08E-10
1597,66.54166667,10,7.39E-11
1598,66.58333333,10,-5.41E-11
1599,66.625,10,-9.01E-11
1600,66.66666667,10,-9.88E-11
1601,66.70833333,10,-1.03E-10
1602,66.75,10,-1.08E-10
1603,66.79166667,10,-1.08E-10
1604,66.83333333,10,-1.08E-10
1605,66.875,10,-1.17E-10
1606,66.91666667,10,-1.13E-10
1607,66.95833333,10,-1.11E-10
1608,67,10,-1.11E-10
1609,67.04166667,10,2.43E-10
1610,67.08333333,10,4.04E-10
1611,67.125,10,4.58E-10
1612,67.16666667,10,4.45E-10
1613,67.20833333,10,5.09E-10
1614,67.25,10,5.37E-10
1615,67.29166667,10,5.40E-10
1616,67.33333333,10,5.49E-10
1617,67.375,10,5.50E-10
1618,67.41666667,10,5.47E-10
1619,67.45833333,10,5.46E-10
1620,67.5,10,5.46E-10
1621,67.54166667,10,1.65E-10
1622,67.58333333,10,1.38E-11
1623,67.625,10,-3.41E-11
1624,67.66666667,10,-4.93E-11
1625,67.70833333,10,-5.62E-11
1626,67.75,10,-5.97E-11
1627,67.79166667,10,-5.65E-11
1628,67.83333333,10,-6.09E-11
1629,67.875,10,-6.34E-11
1630,67.91666667,10,-6.56E-11
1631,67.95833333,10,-6.54E-11
1632,68,10,-6.65E-11
1633,68.04166667,10,2.38E-10
1634,68.08333333,10,4.16E-10
1635,68.125,10,4.78E-10
1636,68.16666667,10,4.99E-10
1637,68.20833333,10,5.07E-10
1638,68.25,10,5.13E-10
1639,68.29166667,10,5.16E-10
1640,68.33333333,10,5.17E-10
1641,68.375,10,5.17E-10
1642,68.41666667,10,5.18E-10
1643,68.45833333,10,5.16E-10
1644,68.5,10,5.18E-10
1645,68.54166667,10,1.42E-10
1646,68.58333333,10,-8.27E-12
1647,68.625,10,-5.53E-11
1648,68.66666667,10,-7.14E-11
1649,68.70833333,10,-8.28E-11
1650,68.75,10,-8.03E-11
1651,68.79166667,10,-8.33E-11
1652,68.83333333,10,-8.09E-11
1653,68.875,10,-8.44E-11
1654,68.91666667,10,-8.67E-11
1655,68.95833333,10,-8.81E-11
1656,69,10,-8.89E-11
1657,69.04166667,10,2.04E-10
1658,69.08333333,10,3.84E-10
1659,69.125,10,4.51E-10
1660,69.16666667,10,4.76E-10
1661,69.20833333,10,4.87E-10
1662,69.25,10,4.91E-10
