step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
242,241,12.66727548,4.02311E-09
243,242,12.79887534,3.98477E-09
244,243,12.93166942,3.94455E-09
245,244,13.06565773,3.9024E-09
246,245,13.20084024,3.85827E-09
247,246,13.33721698,3.81211E-09
248,247,13.47478794,3.76388E-09
249,248,13.61355311,3.71351E-09
250,249,13.7535125,3.66097E-09
251,250,13.89466611,3.60619E-09
252,251,14.03701394,3.54912E-09
253,252,14.18055598,3.48971E-09
254,253,14.32529224,3.42791E-09
255,254,14.47122273,3.36366E-09
256,255,14.61834742,3.2969E-09
257,256,14.76666634,3.22758E-09
258,257,14.91617948,3.15564E-09
259,258,15.06688683,3.08102E-09
260,259,15.2187884,3.00367E-09
261,260,15.37188419,2.92352E-09
262,261,15.5261742,2.84051E-09
263,262,15.68165842,2.75459E-09
264,263,15.83833686,2.66569E-09
265,264,15.99620953,2.57374E-09
266,265,16.1552764,2.47869E-09
267,266,16.3155375,2.38048E-09
268,267,16.47699282,2.27903E-09
269,268,16.63964235,2.17428E-09
270,269,16.8034861,2.06617E-09
271,270,16.96852407,1.95462E-09
272,271,17.13475626,1.83958E-09
273,272,17.30218266,1.72096E-09
274,273,17.47080328,1.59871E-09
275,274,17.64061813,1.47275E-09
276,275,17.81162718,1.34301E-09
277,276,17.98383046,1.20942E-09
278,277,18.15722796,1.0719E-09
279,278,18.33181967,9.3039E-10
280,279,18.5076056,7.84803E-10
281,280,18.68458575,6.35069E-10
